sensor_id,timestamp,location,temperature,humidity,pressure,battery_pct,alert_flag
SENS038048,2024-09-11 17:32:15,Remote-01,20.55,19.57,998.74,36.27,0
SENS038049,2023-11-21 00:36:31,Zone-D,27.38,87.04,966.32,29.19,0
SENS038050,2024-09-16 20:13:20,Zone-D,65.07,54.23,958.25,,0
SENS038051,2023-07-29 14:15:04,Zone-A,12.99,50.09,1007.63,7.66,1
SENS038052,2024-06-30 08:41:22,Remote-01,49.6,85.17,1036.29,7.66,1
SENS038053,2023-08-22 15:05:39,Warehouse-2,44.14,61.04,964.2,90.34,0
SENS038054,2023-03-05 21:48:44,Zone-E,-7.02,36.75,1046.29,10.13,0
SENS038055,2024-05-30 19:27:04,Field-North,78.68,39.96,999.31,,0
SENS038056,2023-09-17 21:20:43,Field-South,11.29,77.99,1011.52,75.78,0
SENS038057,2024-10-11 22:36:16,Remote-01,12.39,46.09,1016.67,51.3,0
SENS038058,2023-01-02 18:16:17,Zone-C,41.0,54.85,1012.9,14.45,0
SENS038059,2024-01-05 20:21:47,Zone-B,0.85,62.22,956.64,88.48,0
SENS038060,2023-03-12 21:58:08,Zone-B,6.07,39.8,964.64,90.37,0
SENS038061,2023-02-27 16:59:34,Zone-C,67.33,39.15,1045.06,27.13,0
SENS038062,2024-12-27 08:10:56,Warehouse-1,2.31,89.68,968.95,55.03,0
SENS038063,2024-07-31 12:30:23,Field-South,45.42,15.25,954.41,78.18,0
SENS038064,2024-12-05 20:17:48,Field-North,37.51,25.78,960.23,37.52,0
SENS038065,2024-11-04 14:28:06,Zone-B,16.42,25.82,1036.9,87.53,0
SENS038066,2023-06-24 00:02:07,Warehouse-2,45.74,50.77,1043.95,12.14,0
SENS038067,2024-12-27 13:12:27,Warehouse-1,64.97,35.98,1028.36,86.32,0
SENS038068,2023-02-24 00:22:57,Zone-D,21.38,46.3,1012.22,74.94,0
SENS038069,2024-10-15 14:49:19,Zone-E,-2.52,71.9,1033.4,,0
SENS038070,2024-10-13 08:01:52,Warehouse-2,42.48,92.49,1049.3,37.01,1
SENS038071,2024-12-07 20:39:18,Field-North,64.27,70.77,1022.11,7.73,1
SENS038072,2024-09-28 23:13:01,Warehouse-2,-5.47,79.7,1003.0,76.75,0
SENS038073,2024-10-13 15:39:20,Field-North,24.03,62.72,1014.69,89.59,0
SENS038074,2023-08-11 17:46:29,Warehouse-2,3.95,28.19,994.14,67.7,0
SENS038075,2023-05-15 19:14:13,Field-South,50.84,51.73,967.85,99.47,0
SENS038076,2023-02-28 04:23:01,Warehouse-2,106.32,44.6,965.82,96.87,1
SENS038077,2023-11-10 08:02:07,Field-North,64.87,18.39,998.13,92.85,0
SENS038078,2023-12-21 16:45:58,Field-South,103.32,82.35,957.84,12.02,1
SENS038079,2023-08-22 18:40:37,Field-North,27.16,52.75,1009.08,35.65,0
SENS038080,2023-02-03 12:06:21,Zone-A,-2.74,42.74,988.87,13.77,0
SENS038081,2023-01-04 07:13:34,Zone-C,6.05,54.78,1031.94,83.42,0
SENS038082,2024-05-08 19:28:46,Remote-01,27.6,53.16,985.58,62.2,0
SENS038083,2023-01-29 20:01:21,Remote-01,51.54,22.64,984.77,60.76,0
SENS038084,2024-12-22 02:03:57,Zone-C,69.56,31.39,952.61,44.57,0
SENS038085,2023-08-15 05:46:23,Warehouse-1,9.45,34.2,991.92,25.01,0
SENS038086,2024-12-13 23:00:41,Zone-A,73.37,58.47,966.15,22.8,0
SENS038087,2023-01-21 18:27:10,Zone-D,59.32,61.76,998.17,44.76,0
SENS038088,2024-05-29 08:43:59,Zone-C,61.73,44.43,985.14,80.42,0
SENS038089,2023-01-22 15:16:40,Zone-A,62.87,53.94,1002.82,31.38,0
SENS038090,2023-08-23 17:57:10,Zone-A,74.32,91.09,1028.62,41.9,1
SENS038091,2023-02-27 03:07:13,Remote-01,-3.44,79.91,1045.41,64.43,0
SENS038092,2023-07-25 16:47:54,Zone-D,25.6,72.84,989.23,12.26,0
SENS038093,2023-01-11 06:55:11,Field-North,75.43,87.24,1039.52,23.98,0
SENS038094,2023-08-22 01:27:40,Field-South,66.61,91.06,969.7,61.64,1
SENS038095,2024-02-06 18:01:17,Zone-B,63.3,66.66,1002.72,9.97,1
SENS038096,2023-03-29 04:02:50,Warehouse-2,20.06,50.58,997.24,83.36,0
SENS038097,2024-07-08 18:11:58,Zone-A,66.48,47.67,985.03,43.92,0
SENS038098,2023-09-15 09:45:06,Zone-B,56.14,53.12,968.76,50.43,0
SENS038099,2023-03-17 00:14:00,Field-South,31.74,63.41,971.61,88.88,0
SENS038100,2023-07-04 10:09:14,Zone-E,50.33,92.0,1023.31,69.05,1
SENS038101,2024-05-15 01:54:14,Field-South,81.56,18.13,996.43,55.02,1
SENS038102,2024-02-03 02:32:14,Remote-01,35.17,21.9,1023.59,83.42,0
SENS038103,2024-07-05 10:19:21,Zone-D,71.35,52.17,992.11,57.22,0
SENS038104,2023-04-12 12:55:42,Zone-C,23.68,84.36,1046.42,94.17,0
SENS038105,2023-05-03 09:03:08,Zone-C,31.07,91.72,1004.8,25.55,1
SENS038106,2023-06-01 16:13:16,Zone-B,91.78,42.2,1014.09,66.1,1
SENS038107,2023-06-10 08:23:47,Remote-01,30.52,87.08,989.42,96.9,0
SENS038108,2024-03-08 06:07:40,Zone-D,46.2,30.47,1040.97,37.01,0
SENS038109,2023-04-23 08:07:23,Zone-A,67.3,67.36,1021.02,25.74,0
SENS038110,2023-01-19 01:17:20,Field-North,8.83,52.37,1033.37,93.79,0
SENS038111,2023-09-19 03:36:06,Field-South,47.39,73.97,1028.73,39.07,0
SENS038112,2024-01-17 01:26:24,Zone-D,58.54,72.32,981.19,63.92,0
SENS038113,2024-05-12 22:08:03,Zone-A,-18.52,12.81,995.19,45.01,1
SENS038114,2024-10-06 11:03:05,Remote-01,66.67,66.47,1027.34,88.82,0
SENS038115,2024-03-10 11:47:22,Zone-E,79.88,27.55,990.46,79.91,0
SENS038116,2024-06-19 13:34:22,Remote-01,33.87,28.98,983.8,13.66,0
SENS038117,2023-02-25 22:06:22,Field-North,-7.61,25.0,951.5,56.01,0
SENS038118,2023-12-10 22:55:36,Remote-01,21.62,20.18,989.42,80.79,0
SENS038119,2024-12-13 16:26:34,Field-South,35.07,34.06,991.45,75.56,0
SENS038120,2024-05-20 22:15:41,Zone-C,1.21,20.94,962.93,44.26,0
SENS038121,2023-12-11 21:06:54,Zone-A,61.81,69.03,1041.41,63.67,0
SENS038122,2023-06-15 05:43:24,Field-South,11.94,47.98,1033.65,7.08,1
SENS038123,2024-01-13 06:36:19,Field-South,79.76,80.55,953.43,42.11,0
SENS038124,2023-03-11 09:59:14,Warehouse-2,16.63,55.96,997.81,90.45,0
SENS038125,2023-06-15 05:18:37,Field-North,41.51,35.4,1007.55,43.04,0
SENS038126,2023-11-27 02:56:42,Warehouse-1,13.91,62.87,1015.21,45.1,0
SENS038127,2023-05-21 15:10:56,Zone-B,19.78,31.84,1009.72,53.29,0
SENS038128,2023-04-05 22:09:14,Zone-C,70.15,49.07,969.28,35.1,0
SENS038129,2023-08-21 22:17:45,Zone-E,72.64,37.52,961.19,73.0,0
SENS038130,2023-04-04 17:44:02,Warehouse-1,3.48,45.5,973.54,82.85,0
SENS038131,2023-05-04 01:24:23,Field-South,-3.11,40.12,983.96,27.47,0
SENS038132,2024-10-12 12:52:34,Field-South,39.67,57.3,958.1,84.87,0
SENS038133,2024-03-15 20:19:25,Warehouse-1,79.66,69.85,952.14,81.65,0
SENS038134,2024-07-23 05:51:52,Zone-E,-9.12,44.93,1039.89,20.67,0
SENS038135,2024-07-01 11:04:15,Warehouse-1,3.88,79.47,998.38,34.29,0
SENS038136,2023-11-14 12:34:50,Zone-E,63.72,30.73,972.01,20.09,0
SENS038137,2023-09-06 03:56:29,Zone-E,30.53,41.48,971.96,12.01,0
SENS038138,2023-05-04 09:12:48,Zone-E,10.51,84.53,1020.95,30.02,0
SENS038139,2024-10-26 21:07:58,Zone-D,4.28,40.86,977.74,73.61,0
SENS038140,2023-05-28 02:59:19,Zone-D,31.75,50.94,996.1,69.9,0
SENS038141,2024-07-02 13:48:16,Zone-B,5.25,70.08,1041.36,43.3,0
SENS038142,2024-09-11 23:59:34,Zone-D,12.27,47.71,987.98,14.73,0
SENS038143,2024-01-16 17:26:17,Zone-E,24.51,93.87,1039.05,59.48,1
SENS038144,2024-03-10 10:04:05,Field-North,67.39,91.42,988.16,34.01,1
SENS038145,2024-12-10 22:55:48,Field-South,30.79,93.68,957.21,88.0,1
SENS038146,2024-06-13 12:11:48,Zone-C,5.94,49.69,1008.13,7.15,1
SENS038147,2024-04-12 15:36:36,Zone-A,21.86,68.04,1018.02,76.23,0
SENS038148,2023-04-12 06:11:49,Zone-C,2.65,93.72,1035.51,24.33,1
SENS038149,2023-01-23 05:00:30,Zone-A,40.3,48.93,1033.93,44.35,0
SENS038150,2023-12-09 18:02:38,Zone-A,-0.65,31.52,1022.28,40.4,0
SENS038151,2024-08-19 13:04:18,Field-South,-7.16,45.66,1027.58,64.4,0
SENS038152,2023-02-13 00:11:48,Zone-A,-13.55,65.02,957.69,73.52,1
SENS038153,2023-05-15 03:58:21,Zone-B,34.32,85.2,1048.39,64.26,0
SENS038154,2024-06-10 22:40:41,Warehouse-2,15.72,20.65,1013.1,96.05,0
SENS038155,2024-04-30 03:51:41,Remote-01,20.49,39.74,998.12,23.99,0
SENS038156,2024-11-08 03:13:14,Zone-B,-3.44,93.78,983.74,14.85,1
SENS038157,2024-05-06 23:26:45,Zone-D,-9.92,20.39,995.74,53.64,0
SENS038158,2023-01-11 08:52:27,Remote-01,34.33,49.61,1027.25,33.25,0
SENS038159,2024-02-04 06:46:46,Zone-E,53.99,65.25,1011.23,15.75,0
SENS038160,2023-09-26 01:11:59,Field-North,-11.81,44.84,1021.29,97.72,1
SENS038161,2023-11-06 18:01:08,Warehouse-2,3.15,33.02,967.04,48.86,0
SENS038162,2023-09-05 13:50:45,Zone-A,73.92,92.75,1001.22,9.83,1
SENS038163,2024-01-13 17:51:56,Field-South,7.2,29.39,993.77,85.0,0
SENS038164,2024-06-23 05:19:16,Zone-B,8.36,71.24,982.48,,0
SENS038165,2024-10-30 17:45:27,Zone-E,22.32,48.49,1045.14,54.27,0
SENS038166,2023-04-02 23:44:17,Field-North,9.7,66.73,950.53,82.79,0
SENS038167,2024-02-04 11:08:15,Field-North,52.61,84.24,1015.5,86.24,0
SENS038168,2024-05-10 09:35:44,Zone-A,34.95,65.69,963.51,86.12,0
SENS038169,2024-02-29 06:56:56,Warehouse-1,42.73,71.48,982.22,13.88,0
SENS038170,2024-04-18 08:16:45,Warehouse-1,70.19,40.16,997.35,97.53,0
SENS038171,2023-03-12 09:30:36,Field-North,4.42,42.26,959.15,19.72,0
SENS038172,2023-08-30 23:13:07,Field-North,-8.65,19.55,1043.86,80.04,0
SENS038173,2024-10-06 14:09:16,Zone-B,33.34,47.17,971.3,34.81,0
SENS038174,2024-12-30 08:56:03,Zone-A,20.73,76.48,966.17,82.94,0
SENS038175,2024-09-27 06:36:48,Field-North,23.63,35.45,1003.31,22.03,0
SENS038176,2023-03-29 02:29:44,Field-North,-5.55,19.8,968.46,57.8,0
SENS038177,2024-08-03 08:34:20,Zone-E,69.48,87.22,1007.2,47.32,0
SENS038178,2024-02-01 16:16:09,Zone-D,-4.82,19.43,961.03,75.85,0
SENS038179,2023-04-01 06:36:04,Warehouse-2,66.79,37.37,952.6,44.6,0
SENS038180,2024-09-11 08:01:37,Zone-B,6.29,83.29,1018.33,8.42,1
SENS038181,2024-12-04 15:25:48,Zone-C,46.5,72.65,956.36,45.32,0
SENS038182,2023-01-02 16:01:07,Field-North,60.38,56.0,1029.1,50.21,0
SENS038183,2024-10-08 07:33:01,Zone-D,48.4,44.39,964.71,85.59,0
SENS038184,2024-04-03 10:01:37,Zone-D,68.44,36.25,1008.44,53.74,0
SENS038185,2024-07-12 06:08:54,Remote-01,36.38,28.64,955.33,64.52,0
SENS038186,2023-09-05 07:25:22,Zone-E,67.75,80.18,982.93,39.71,0
SENS038187,2024-11-02 17:22:54,Zone-A,63.92,80.65,1011.27,98.75,0
SENS038188,2023-10-27 21:05:36,Zone-D,46.07,57.33,954.91,73.03,0
SENS038189,2023-06-29 06:44:36,Zone-C,-9.19,45.84,1035.44,37.69,0
SENS038190,2023-12-15 18:33:48,Zone-C,35.18,50.13,1014.05,12.3,0
SENS038191,2023-11-27 20:06:03,Remote-01,70.57,28.09,1043.66,58.37,0
SENS038192,2024-05-01 11:50:39,Warehouse-2,12.53,76.31,1011.72,6.31,1
SENS038193,2023-05-17 11:22:44,Field-South,40.58,92.49,1034.21,18.3,1
SENS038194,2024-04-27 17:19:17,Warehouse-1,53.6,32.33,989.73,60.23,0
SENS038195,2023-08-20 00:15:19,Zone-A,-19.08,92.43,975.15,89.63,1
SENS038196,2023-09-07 20:18:11,Field-South,-9.66,34.83,1048.93,94.62,0
SENS038197,2024-08-13 20:15:48,Remote-01,51.37,40.67,1012.23,99.55,0
SENS038198,2023-10-15 18:40:02,Field-South,31.43,42.12,1002.62,16.48,0
SENS038199,2024-12-06 22:25:54,Zone-A,50.58,37.78,1042.11,8.69,1
SENS038200,2024-03-30 16:51:03,Field-North,27.53,34.62,1003.14,82.13,0
SENS038201,2024-10-12 18:28:15,Field-South,25.7,41.84,1011.8,8.97,1
SENS038202,2023-10-12 09:20:35,Warehouse-2,10.97,54.62,1009.44,40.08,0
SENS038203,2024-02-23 17:01:25,Zone-E,-4.6,38.94,1005.35,29.4,0
SENS038204,2023-05-22 06:39:39,Warehouse-1,77.6,68.76,1018.98,89.27,0
SENS038205,2024-09-21 19:32:01,Zone-C,65.01,24.2,1025.19,38.38,0
SENS038206,2023-10-09 15:36:08,Field-South,-3.3,28.86,1035.81,66.3,0
SENS038207,2023-10-22 11:58:55,Zone-B,12.38,67.9,990.34,93.88,0
SENS038208,2024-02-13 23:20:09,Zone-D,5.7,49.49,1003.27,42.34,0
SENS038209,2023-01-16 06:25:23,Zone-D,28.37,34.29,1040.02,63.18,0
SENS038210,2023-04-04 23:37:15,Field-South,27.49,91.18,996.82,82.37,1
SENS038211,2023-04-01 06:47:31,Zone-A,27.69,42.45,1011.03,34.16,0
SENS038212,2024-01-11 00:14:39,Warehouse-1,-9.3,25.98,1039.03,41.23,0
SENS038213,2024-09-06 19:28:21,Zone-E,63.42,83.23,988.8,73.96,0
SENS038214,2023-08-16 18:51:40,Zone-B,1.35,34.82,969.68,67.43,0
SENS038215,2023-09-11 04:11:03,Zone-A,-18.26,57.04,975.79,70.65,1
SENS038216,2023-03-27 15:56:44,Zone-D,-0.65,58.79,982.17,26.3,0
SENS038217,2023-08-30 05:57:00,Field-North,18.89,60.09,1043.55,94.35,0
SENS038218,2023-12-04 11:40:39,Field-South,55.56,77.8,1046.68,87.25,0
SENS038219,2023-09-07 18:53:43,Zone-B,40.45,76.89,977.77,9.72,1
SENS038220,2024-02-03 18:24:39,Zone-D,8.5,40.13,984.01,76.79,0
SENS038221,2023-05-24 16:53:54,Zone-C,52.95,60.83,1019.99,35.27,0
SENS038222,2024-11-14 00:35:00,Zone-C,20.34,13.04,1016.8,46.73,0
SENS038223,2023-06-09 10:56:30,Zone-A,52.78,43.69,985.54,50.07,0
SENS038224,2023-05-20 12:35:38,Zone-B,75.61,69.03,1049.2,,0
SENS038225,2024-11-12 19:56:33,Warehouse-2,5.11,52.64,988.51,66.04,0
SENS038226,2024-09-07 20:39:11,Zone-D,71.92,39.36,984.93,68.53,0
SENS038227,2023-08-04 01:38:46,Remote-01,72.53,46.34,1019.87,20.23,0
SENS038228,2024-09-10 22:12:13,Zone-A,3.81,84.64,970.48,83.08,0
SENS038229,2024-05-25 01:19:16,Remote-01,19.05,46.88,1038.63,33.59,0
SENS038230,2024-03-21 02:40:52,Remote-01,18.08,88.25,1035.46,,0
SENS038231,2024-05-30 04:42:35,Remote-01,-9.74,91.04,987.74,51.85,1
SENS038232,2023-03-21 10:33:20,Zone-A,53.0,77.37,1010.89,50.78,0
SENS038233,2024-03-16 20:10:47,Zone-D,3.85,54.8,953.7,56.15,0
SENS038234,2023-12-09 04:45:31,Field-North,59.93,68.99,1045.63,62.36,0
SENS038235,2024-08-03 02:35:44,Zone-B,-1.37,27.09,1047.36,97.86,0
SENS038236,2024-11-04 18:38:24,Warehouse-2,17.11,19.53,998.05,11.32,0
SENS038237,2024-03-24 03:50:06,Warehouse-2,47.9,44.03,1044.62,61.68,0
SENS038238,2024-07-21 22:44:50,Zone-E,-18.58,17.16,1031.86,17.73,1
SENS038239,2024-10-04 22:41:32,Warehouse-2,60.29,93.64,990.37,9.02,1
SENS038240,2023-05-20 04:51:27,Zone-C,112.18,87.2,1018.83,91.01,1
SENS038241,2023-06-08 13:37:00,Warehouse-2,36.75,13.65,962.41,68.23,0
SENS038242,2024-04-06 16:08:24,Zone-B,-3.86,21.67,978.25,28.02,0
SENS038243,2023-06-04 10:35:00,Zone-E,48.33,85.53,953.69,94.25,0
SENS038244,2024-11-08 01:55:57,Field-South,-14.4,38.03,960.17,98.93,1
SENS038245,2024-03-24 11:57:36,Field-South,1.6,61.31,995.74,99.6,0
SENS038246,2023-12-25 10:32:31,Zone-D,75.66,79.56,1007.06,44.52,0
SENS038247,2023-04-11 11:50:20,Field-South,4.89,10.46,977.23,85.27,0
SENS038248,2024-12-29 00:36:35,Warehouse-1,33.15,27.33,966.19,87.06,0
SENS038249,2024-12-28 05:15:13,Field-North,37.35,77.46,990.09,20.78,0
SENS038250,2023-08-15 06:10:01,Warehouse-2,10.83,29.31,1029.89,40.35,0
SENS038251,2023-04-07 15:30:12,Zone-A,26.75,28.55,1013.25,38.52,0
SENS038252,2023-12-08 15:26:40,Field-North,4.36,72.99,1025.46,84.51,0
SENS038253,2024-07-03 01:38:25,Zone-E,51.12,60.38,1018.9,43.58,0
SENS038254,2024-11-29 17:37:52,Field-North,36.38,43.02,1023.69,5.8,1
SENS038255,2024-03-26 20:33:46,Zone-D,78.41,49.99,1027.24,22.7,0
SENS038256,2024-02-18 23:37:28,Zone-A,106.33,46.32,1021.07,28.75,1
SENS038257,2024-04-04 12:42:42,Zone-B,78.76,18.84,992.67,92.95,0
SENS038258,2023-06-11 15:37:30,Zone-E,48.92,60.86,1024.7,43.71,0
SENS038259,2023-06-08 15:30:47,Zone-A,-8.09,75.9,1022.36,38.96,0
SENS038260,2024-04-18 00:46:10,Zone-B,20.38,70.92,957.74,72.5,0
SENS038261,2024-06-08 00:13:45,Field-North,48.98,89.09,960.82,97.93,0
SENS038262,2024-07-12 14:16:09,Zone-D,48.81,45.53,1032.5,24.97,0
SENS038263,2023-08-02 08:28:54,Zone-A,33.43,20.88,963.58,53.35,0
SENS038264,2024-12-24 12:24:31,Field-South,50.99,39.5,988.73,72.46,0
SENS038265,2023-09-19 01:46:13,Zone-D,-1.07,61.74,954.34,97.92,0
SENS038266,2023-06-26 22:11:12,Zone-D,76.64,79.55,1023.35,16.38,0
SENS038267,2023-04-29 12:46:59,Zone-C,41.73,45.22,989.31,86.24,0
SENS038268,2024-08-16 08:13:35,Zone-C,-2.91,44.3,1029.81,13.39,0
SENS038269,2023-07-21 12:55:08,Zone-D,29.91,59.69,973.17,89.29,0
SENS038270,2024-04-20 17:43:21,Zone-C,10.65,87.25,1014.19,61.94,0
SENS038271,2024-11-30 08:27:40,Remote-01,49.23,53.7,1036.98,86.67,0
SENS038272,2023-02-19 21:32:41,Remote-01,9.22,32.38,953.54,10.39,0
SENS038273,2023-02-27 21:32:48,Warehouse-2,74.5,88.15,1044.48,54.67,0
SENS038274,2023-11-06 13:09:43,Warehouse-1,77.48,87.38,1028.48,10.33,0
SENS038275,2024-02-29 04:28:44,Warehouse-2,69.94,94.42,1043.57,98.52,1
SENS038276,2023-12-19 06:17:37,Warehouse-1,-11.08,60.86,1031.39,88.22,1
SENS038277,2024-01-28 08:53:38,Field-South,1.5,89.65,980.04,93.33,0
SENS038278,2023-03-16 22:57:07,Zone-E,4.09,70.57,1038.66,36.85,0
SENS038279,2023-09-27 17:21:08,Zone-C,65.87,53.11,1023.93,77.85,0
SENS038280,2023-02-18 15:27:17,Warehouse-1,-9.02,38.06,975.14,64.03,0
SENS038281,2023-06-17 12:04:33,Zone-E,0.9,24.33,994.7,94.14,0
SENS038282,2024-05-04 16:29:48,Zone-E,50.03,13.81,1039.04,37.69,0
SENS038283,2024-08-17 21:48:48,Zone-C,52.74,14.48,1033.51,96.88,0
SENS038284,2024-03-23 21:07:16,Field-South,86.06,30.93,1042.43,74.05,1
SENS038285,2023-07-16 13:41:45,Remote-01,7.03,31.02,963.72,,0
SENS038286,2024-09-05 21:29:53,Warehouse-2,-7.93,44.74,972.92,88.52,0
SENS038287,2023-12-02 16:46:43,Remote-01,-17.92,20.14,999.61,75.04,1
SENS038288,2023-11-22 08:09:10,Field-North,68.24,43.44,1047.83,53.84,0
SENS038289,2023-10-10 12:05:39,Zone-C,52.35,89.3,951.69,63.67,0
SENS038290,2023-11-28 02:14:54,Field-North,1.36,36.34,995.96,83.3,0
SENS038291,2024-06-12 00:29:36,Field-North,39.36,81.55,986.67,70.71,0
SENS038292,2024-04-21 10:19:52,Zone-A,58.41,35.21,1028.05,17.09,0
SENS038293,2024-08-10 05:39:59,Field-South,28.02,41.7,1036.07,34.64,0
SENS038294,2023-03-30 09:49:01,Zone-A,89.47,81.1,955.59,49.47,1
SENS038295,2023-02-01 09:52:31,Warehouse-2,74.86,30.65,954.49,29.58,0
SENS038296,2024-12-15 01:29:45,Zone-B,10.7,73.36,1001.13,83.37,0
SENS038297,2024-11-05 03:26:37,Zone-C,79.84,83.05,1002.39,25.89,0
SENS038298,2024-01-12 18:07:03,Zone-A,-19.1,42.57,1022.96,33.04,1
SENS038299,2023-12-21 18:11:17,Zone-C,64.84,21.31,965.92,84.33,0
SENS038300,2023-04-19 00:47:18,Field-South,76.17,86.12,1017.11,34.04,0
SENS038301,2024-11-04 03:53:50,Warehouse-1,41.81,92.12,1013.96,75.68,1
SENS038302,2024-05-27 22:44:39,Field-South,57.89,26.81,959.6,70.73,0
SENS038303,2023-01-16 07:17:43,Zone-A,70.05,35.27,1029.91,79.69,0
SENS038304,2023-07-07 19:50:09,Remote-01,-6.53,12.93,982.75,88.71,0
SENS038305,2024-12-03 16:14:35,Zone-A,17.38,87.91,979.38,46.53,0
SENS038306,2023-04-28 16:52:58,Remote-01,-3.05,67.88,955.08,41.35,0
SENS038307,2024-10-23 07:55:21,Field-South,-8.96,62.61,1044.49,99.85,0
SENS038308,2024-07-30 06:03:12,Warehouse-2,-7.81,18.82,966.71,76.37,0
SENS038309,2024-08-26 00:31:30,Field-North,7.07,53.53,1022.56,84.28,0
SENS038310,2023-09-18 21:40:46,Zone-C,8.67,73.06,1012.07,84.2,0
SENS038311,2023-05-27 15:57:35,Field-South,60.67,70.13,1042.61,69.43,0
SENS038312,2023-12-05 22:43:05,Zone-B,-17.83,19.54,1039.94,13.15,1
SENS038313,2024-01-02 03:31:48,Zone-A,17.09,59.27,1040.71,94.71,0
SENS038314,2024-01-20 05:40:05,Remote-01,70.98,68.44,983.88,82.21,0
SENS038315,2023-11-21 01:59:48,Zone-E,52.74,16.8,959.39,79.74,0
SENS038316,2023-03-22 16:44:08,Zone-D,44.09,92.55,1038.2,8.35,1
SENS038317,2024-11-30 14:15:01,Zone-C,29.07,10.84,992.06,58.58,0
SENS038318,2024-11-18 02:25:17,Field-South,32.93,92.27,981.51,38.18,1
SENS038319,2024-12-14 19:00:36,Zone-B,35.5,73.47,1008.01,42.7,0
SENS038320,2024-08-31 17:45:39,Zone-A,70.69,17.18,964.5,76.28,0
SENS038321,2024-06-12 11:07:29,Warehouse-1,10.2,37.88,955.11,75.93,0
SENS038322,2024-04-21 09:15:16,Remote-01,41.98,87.04,1020.8,90.79,0
SENS038323,2023-03-12 05:55:49,Field-North,32.9,61.99,995.05,67.1,0
SENS038324,2024-07-14 11:11:33,Zone-E,77.0,43.35,950.81,73.0,0
SENS038325,2023-12-15 07:51:29,Zone-E,4.33,94.15,1008.57,22.83,1
SENS038326,2024-08-14 15:39:33,Field-North,-7.97,73.22,985.82,52.49,0
SENS038327,2024-05-10 15:30:54,Zone-D,69.85,59.35,1002.32,27.01,0
SENS038328,2024-02-14 09:37:54,Zone-B,12.27,87.69,1028.22,31.69,0
SENS038329,2023-03-01 18:48:21,Field-South,41.03,61.15,970.23,69.5,0
SENS038330,2024-10-10 07:22:35,Zone-B,76.38,83.26,1017.63,95.61,0
SENS038331,2023-11-25 15:25:13,Warehouse-1,74.94,82.87,1025.11,78.97,0
SENS038332,2023-10-19 20:41:36,Warehouse-2,4.2,55.13,1027.55,79.07,0
SENS038333,2023-02-02 13:27:24,Zone-C,6.77,46.53,1009.38,83.86,0
SENS038334,2023-04-04 20:42:55,Zone-C,37.5,80.06,1025.69,97.54,0
SENS038335,2023-03-19 19:26:22,Zone-A,12.6,28.86,1041.7,14.41,0
SENS038336,2024-08-24 19:24:53,Zone-A,47.59,70.85,996.11,14.72,0
SENS038337,2023-06-07 16:47:11,Field-South,28.46,82.53,1033.45,9.86,1
SENS038338,2024-12-21 21:37:03,Warehouse-1,56.81,74.69,965.27,15.45,0
SENS038339,2024-04-06 16:52:20,Field-South,51.5,26.02,973.47,82.08,0
SENS038340,2024-12-28 06:43:56,Field-North,62.47,86.79,952.1,62.21,0
SENS038341,2023-09-23 12:17:25,Warehouse-2,54.55,88.79,974.88,50.78,0
SENS038342,2023-04-22 17:42:12,Field-North,73.64,73.32,967.09,80.81,0
SENS038343,2023-08-23 08:06:56,Zone-A,66.9,25.41,1036.86,62.61,0
SENS038344,2023-01-18 13:53:04,Warehouse-1,31.09,28.65,979.68,38.12,0
SENS038345,2024-12-05 19:30:05,Zone-D,29.54,57.96,970.45,35.36,0
SENS038346,2024-08-21 07:36:02,Warehouse-1,73.3,12.93,964.21,58.58,0
SENS038347,2024-02-20 12:33:15,Field-North,3.19,59.32,1000.53,96.01,0
SENS038348,2023-05-06 22:51:44,Field-North,78.03,81.84,952.53,87.59,0
SENS038349,2023-09-20 18:49:21,Zone-A,56.97,78.77,1033.35,14.27,0
SENS038350,2023-02-16 06:45:48,Field-North,78.72,12.3,986.14,52.53,0
SENS038351,2024-07-06 17:13:31,Zone-D,104.57,15.09,1017.31,57.35,1
SENS038352,2023-03-29 06:36:25,Warehouse-1,33.6,20.14,976.59,76.08,0
SENS038353,2023-10-31 22:07:19,Zone-C,11.53,76.73,966.24,75.13,0
SENS038354,2024-11-28 19:14:13,Warehouse-2,-4.01,22.12,968.04,37.32,0
SENS038355,2024-01-06 17:56:32,Zone-D,44.75,64.56,1004.41,17.58,0
SENS038356,2023-04-05 09:31:46,Field-South,112.36,48.71,1036.78,65.37,1
SENS038357,2024-07-31 10:45:25,Zone-C,65.96,85.98,956.08,,0
SENS038358,2023-07-18 15:35:54,Zone-D,78.77,74.74,1021.22,63.47,0
SENS038359,2024-12-01 05:42:35,Remote-01,12.21,54.11,1025.43,,0
SENS038360,2024-10-06 13:13:38,Field-North,42.27,69.56,996.68,55.81,0
SENS038361,2024-07-22 04:41:32,Field-North,9.29,56.52,978.16,33.33,0
SENS038362,2024-07-29 13:11:21,Field-North,62.83,60.98,1049.66,,0
SENS038363,2023-07-30 05:36:34,Zone-A,53.83,44.6,1018.19,93.77,0
SENS038364,2024-11-01 10:56:10,Zone-D,72.44,93.15,967.99,29.16,1
SENS038365,2024-10-17 00:42:12,Zone-C,-5.15,79.34,1021.08,31.65,0
SENS038366,2023-09-23 06:54:29,Zone-E,79.82,21.03,1011.98,,0
SENS038367,2024-03-06 07:07:08,Warehouse-2,17.78,85.27,952.1,55.41,0
